Scenario,Scenario_CN,Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,NetGridImport_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,Curtailment_MW,RenewableUsedTotal_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW
attachment_baseline,附件参考策略,2282,RegionA,517.671,650.0,459.51,0.0,0.6586,463.322,0.0,463.322,7.7715,0.0,350.0,587.8795,62.12049999999999,62.1205,0.0,7.7715
attachment_baseline,附件参考策略,2283,RegionA,544.32,722.35,459.33,0.0,0.6531,479.0016,0.0,479.0016,0.0,0.0,350.0,657.0316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2284,RegionA,544.32,800.0,459.15,0.0,0.6446,479.0016,0.0,479.0016,0.0,0.0,350.0,734.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2285,RegionA,544.32,877.65,458.97,0.0,0.6338,479.0016,0.0,479.0016,0.0,0.0,350.0,812.3316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2286,RegionA,544.319999550045,950.0,458.81,0.0,0.6212,479.0016,0.0,479.0016,0.0,0.0,350.0,884.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2287,RegionA,544.320000449955,1012.13,705.61,0.0,0.6079,479.0016,0.0,479.0016,0.0,0.0,350.0,946.8116,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2288,RegionA,544.320000449955,1059.81,705.37,0.0,0.5945,479.0016,0.0,479.0016,0.0,0.0,350.0,994.4916,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2289,RegionA,544.320000449955,1089.78,705.14,0.0,0.582,474.7752,0.0,474.7752,0.0,0.0,350.0,1020.2352,69.54480000000001,69.5448,0.0,0.0
attachment_baseline,附件参考策略,2290,RegionA,544.32,1100.0,704.93,0.0,0.5713,470.8368,0.0,470.8368,0.0,0.0,350.0,1026.5168,73.4831999999999,73.4832,0.0,0.0
attachment_baseline,附件参考策略,2291,RegionA,515.187000449955,1089.78,704.72,0.0,0.5629,442.4358,0.0,442.4358,0.0,0.0,350.0,1017.0288,72.75119999999993,72.7512,0.0,0.0
attachment_baseline,附件参考策略,2292,RegionA,481.6124995500451,1059.81,704.53,0.0,0.5575,411.3063,0.0,411.3063,0.0,0.0,350.0,989.5038,70.30619999999999,70.3062,0.0,0.0
attachment_baseline,附件参考策略,2293,RegionA,464.85899955004504,1012.13,704.34,0.0,0.5554,395.6053,0.0,395.6053,0.0,0.0,350.0,942.8763,69.25369999999998,69.2537,0.0,0.0
attachment_baseline,附件参考策略,2294,RegionA,431.54235000000006,950.0,704.17,0.0,0.5567,366.811,0.0,366.811,0.0,0.0,350.0,885.2686,64.73140000000001,64.7314,0.0,0.0
attachment_baseline,附件参考策略,2295,RegionA,387.87929955004495,877.65,704.02,0.0,0.5613,330.0939,0.0,330.0939,0.0,0.0,350.0,819.8646,57.78539999999998,57.7854,0.0,0.0
attachment_baseline,附件参考策略,2296,RegionA,332.27415,800.0,703.87,0.0,0.5688,283.7686,0.0,283.7686,0.0,0.0,350.0,751.4944,48.50559999999996,48.5056,0.0,0.0
attachment_baseline,附件参考策略,2297,RegionA,350.635500449955,722.35,1020.42,0.0,0.5788,256.1211,0.0,256.1211,0.0,45.0,301.087,672.8356,49.51440000000002,49.5144,0.0,0.0
attachment_baseline,附件参考策略,2298,RegionA,322.4205,650.0,1020.25,0.0,0.5904,233.8937,0.0,233.8937,0.0,45.0,252.1739,606.4732,43.52679999999998,43.5268,0.0,0.0
attachment_baseline,附件参考策略,2299,RegionA,328.95450044995505,587.87,1020.1,0.0,0.603,241.9258,0.0,241.9258,0.0,45.0,203.2609,545.8413,42.02869999999996,42.0287,0.0,0.0
attachment_baseline,附件参考策略,2300,RegionA,344.95200044995505,540.19,1019.97,0.0,0.6155,258.5578,0.0,258.5578,0.0,45.0,154.3478,498.7958,41.39420000000007,41.3942,0.0,0.0
attachment_baseline,附件参考策略,2301,RegionA,369.765,510.22,1019.85,0.0,0.6272,280.3932,0.0,280.3932,0.0,45.0,105.4348,465.8482,44.37180000000001,44.3718,0.0,0.0
attachment_baseline,附件参考策略,2302,RegionA,425.18249955004507,500.0,632.96,0.0,0.6373,374.1606,0.0,374.1606,53.8774,0.0,155.5407,395.1007,104.89929999999998,51.0219,53.8774,0.0
attachment_baseline,附件参考策略,2303,RegionA,424.46699955004505,510.22,632.91,0.0,0.645,373.531,0.0,373.531,55.0,0.0,206.6907,404.284,105.93600000000004,50.936,55.0,0.0
attachment_baseline,附件参考策略,2304,RegionA,469.63800000000003,540.19,457.08,0.0,0.6498,431.2814,0.0,431.2814,73.0,0.0,274.5807,428.8334,111.35660000000007,56.3566,55.0,18.0
attachment_baseline,附件参考策略,2305,RegionA,520.735500449955,587.87,457.07,0.0,0.6513,476.2472,0.0,476.2472,73.0,0.0,342.4707,470.3817,117.48829999999998,62.4883,55.0,18.0
attachment_baseline,附件参考策略,2306,RegionA,524.61,650.0,457.07,0.0,0.6495,469.7528,0.0,469.7528,8.096,0.0,350.0,587.0468,62.95320000000004,62.9532,0.0,8.096
attachment_baseline,附件参考策略,2307,RegionA,544.32,722.35,457.08,0.0,0.6445,479.0016,0.0,479.0016,0.0,0.0,350.0,657.0316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2308,RegionA,544.320000449955,800.0,457.09,0.0,0.6365,479.0016,0.0,479.0016,0.0,0.0,350.0,734.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2309,RegionA,544.3199995500449,877.65,457.12,0.0,0.6262,479.0016,0.0,479.0016,0.0,0.0,350.0,812.3316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2310,RegionA,544.3200004499549,950.0,457.16,0.0,0.6142,479.0016,0.0,479.0016,0.0,0.0,350.0,884.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2311,RegionA,544.320000449955,1012.13,703.39,0.0,0.6014,479.0016,0.0,479.0016,0.0,0.0,350.0,946.8116,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2312,RegionA,544.320000449955,1059.81,703.48,0.0,0.5886,479.0016,0.0,479.0016,0.0,0.0,350.0,994.4916,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2313,RegionA,544.32,1089.78,703.58,0.0,0.5767,474.7752,0.0,474.7752,0.0,0.0,350.0,1020.2352,69.54480000000001,69.5448,0.0,0.0
attachment_baseline,附件参考策略,2314,RegionA,533.6954995500449,1100.0,703.69,0.0,0.5665,461.6466,0.0,461.6466,0.0,0.0,350.0,1027.9511,72.0489,72.0489,0.0,0.0
attachment_baseline,附件参考策略,2315,RegionA,492.7635,1089.78,703.83,0.0,0.5588,423.1788,0.0,423.1788,0.0,0.0,350.0,1020.1953,69.5847,69.5847,0.0,0.0
attachment_baseline,附件参考策略,2316,RegionA,464.53769955004503,1059.81,703.97,0.0,0.554,396.7241,0.0,396.7241,0.0,0.0,350.0,991.9964,67.81359999999995,67.8136,0.0,0.0
attachment_baseline,附件参考策略,2317,RegionA,443.81250000000006,1012.13,704.14,0.0,0.5524,377.6943,0.0,377.6943,0.0,0.0,350.0,946.0118,66.1182,66.1182,0.0,0.0
attachment_baseline,附件参考策略,2318,RegionA,434.11409955004507,950.0,704.31,0.0,0.5543,368.997,0.0,368.997,0.0,0.0,350.0,884.8829,65.11710000000005,65.1171,0.0,0.0
attachment_baseline,附件参考策略,2319,RegionA,380.11950044995496,877.65,704.5,0.0,0.5595,323.4901,0.0,323.4901,0.0,0.0,350.0,821.0206,56.62940000000003,56.6294,0.0,0.0
attachment_baseline,附件参考策略,2320,RegionA,342.63270000000006,800.0,704.71,0.0,0.5676,292.6149,0.0,292.6149,0.0,0.0,350.0,749.9822,50.017799999999966,50.0178,0.0,0.0
attachment_baseline,附件参考策略,2321,RegionA,324.83700044995504,722.35,1022.14,0.0,0.5782,233.9657,0.0,233.9657,0.0,45.0,301.087,676.4787,45.87130000000002,45.8713,0.0,0.0
attachment_baseline,附件参考策略,2322,RegionA,333.004499550045,650.0,1022.48,0.0,0.5904,243.0489,0.0,243.0489,0.0,45.0,252.1739,605.0444,44.955600000000004,44.9556,0.0,0.0
attachment_baseline,附件参考策略,2323,RegionA,323.7165,587.87,1022.84,0.0,0.6036,237.357,0.0,237.357,0.0,45.0,203.2609,546.5105,41.359500000000025,41.3595,0.0,0.0
attachment_baseline,附件参考策略,2324,RegionA,332.140500449955,540.19,1023.22,0.0,0.6167,247.2836,0.0,247.2836,0.0,45.0,154.3478,500.3331,39.85690000000005,39.8569,0.0,0.0
attachment_baseline,附件参考策略,2325,RegionA,370.453500449955,510.22,1023.61,0.0,0.6291,280.9991,0.0,280.9991,0.0,45.0,105.4348,465.7656,44.45440000000002,44.4544,0.0,0.0
attachment_baseline,附件参考策略,2326,RegionA,408.49649999999997,500.0,635.6,0.0,0.6397,359.4769,0.0,359.4769,54.1177,0.0,155.7642,396.8628,103.1372,49.0196,54.1177,0.0
attachment_baseline,附件参考策略,2327,RegionA,447.30899999999997,510.22,635.87,0.0,0.648,393.6319,0.0,393.6319,54.7852,0.0,206.7144,401.7578,108.46220000000005,53.6771,54.7852,0.0
attachment_baseline,附件参考策略,2328,RegionA,484.77150044995506,540.19,459.44,0.0,0.6534,444.5989,0.0,444.5989,73.0,0.0,274.6044,427.0174,113.17260000000005,58.1726,55.0,18.0
attachment_baseline,附件参考策略,2329,RegionA,503.46899955004506,587.87,459.65,0.0,0.6555,461.0527,0.0,461.0527,73.0,0.0,342.4944,472.4537,115.41629999999998,60.4163,55.0,18.0
attachment_baseline,附件参考策略,2330,RegionA,536.274,650.0,459.87,0.0,0.6543,479.9917,0.0,479.9917,8.0706,0.0,350.0,585.6471,64.35289999999998,64.3529,0.0,8.0706
attachment_baseline,附件参考策略,2331,RegionA,544.3199995500449,722.35,460.09,0.0,0.6498,479.0016,0.0,479.0016,0.0,0.0,350.0,657.0316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2332,RegionA,544.32,800.0,460.32,0.0,0.6424,479.0016,0.0,479.0016,0.0,0.0,350.0,734.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2333,RegionA,544.320000449955,877.65,460.56,0.0,0.6327,479.0016,0.0,479.0016,0.0,0.0,350.0,812.3316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2334,RegionA,544.32,950.0,460.81,0.0,0.6212,479.0016,0.0,479.0016,0.0,0.0,350.0,884.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2335,RegionA,544.320000449955,1012.13,709.32,0.0,0.609,479.0016,0.0,479.0016,0.0,0.0,350.0,946.8116,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2336,RegionA,544.3200004499549,1059.81,709.71,0.0,0.5967,479.0016,0.0,479.0016,0.0,0.0,350.0,994.4916,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2337,RegionA,544.320000449955,1089.78,710.12,0.0,0.5853,474.7752,0.0,474.7752,0.0,0.0,350.0,1020.2352,69.54480000000001,69.5448,0.0,0.0
attachment_baseline,附件参考策略,2338,RegionA,544.3199995500449,1100.0,710.53,0.0,0.5756,470.8368,0.0,470.8368,0.0,0.0,350.0,1026.5168,73.4831999999999,73.4832,0.0,0.0
attachment_baseline,附件参考策略,2339,RegionA,532.7909995500451,1089.78,710.95,0.0,0.5684,457.5539,0.0,457.5539,0.0,0.0,350.0,1014.5429,75.23709999999994,75.2371,0.0,0.0
attachment_baseline,附件参考策略,2340,RegionA,476.684999550045,1059.81,711.37,0.0,0.564,407.0982,0.0,407.0982,0.0,0.0,350.0,990.2232,69.58679999999993,69.5868,0.0,0.0
attachment_baseline,附件参考策略,2341,RegionA,438.674400449955,1012.13,711.8,0.0,0.563,373.3217,0.0,373.3217,0.0,0.0,350.0,946.7773,65.35270000000003,65.3527,0.0,0.0
attachment_baseline,附件参考策略,2342,RegionA,442.582650449955,950.0,712.24,0.0,0.5653,376.1952,0.0,376.1952,0.0,0.0,350.0,883.6126,66.38739999999996,66.3874,0.0,0.0
attachment_baseline,附件参考策略,2343,RegionA,424.9124995500451,877.65,712.69,0.0,0.5709,361.61,0.0,361.61,0.0,0.0,350.0,814.3475,63.30250000000001,63.3025,0.0,0.0
attachment_baseline,附件参考策略,2344,RegionA,337.599899550045,800.0,713.14,0.0,0.5794,288.3168,0.0,288.3168,0.0,0.0,350.0,750.7169,49.28309999999999,49.2831,0.0,0.0
attachment_baseline,附件参考策略,2345,RegionA,299.03850044995505,722.35,1034.7,0.0,0.5904,211.8103,0.0,211.8103,0.0,45.0,301.087,680.1218,42.228200000000015,42.2282,0.0,0.0
attachment_baseline,附件参考策略,2346,RegionA,302.72400000000005,650.0,1035.37,0.0,0.603,216.8563,0.0,216.8563,0.0,45.0,252.1739,609.1323,40.86770000000001,40.8677,0.0,0.0
attachment_baseline,附件参考策略,2347,RegionA,342.157500449955,587.87,1036.03,0.0,0.6165,253.4419,0.0,253.4419,0.0,45.0,203.2609,544.1544,43.715599999999995,43.7156,0.0,0.0
attachment_baseline,附件参考策略,2348,RegionA,320.78699955004504,540.19,1036.71,0.0,0.6301,237.2926,0.0,237.2926,0.0,45.0,154.3478,501.6956,38.49440000000004,38.4944,0.0,0.0
attachment_baseline,附件参考策略,2349,RegionA,360.477,510.22,1037.38,0.0,0.6427,272.2198,0.0,272.2198,0.0,45.0,105.4348,466.9628,43.25720000000001,43.2572,0.0,0.0
attachment_baseline,附件参考策略,2350,RegionA,396.292499550045,500.0,644.31,0.0,0.6537,348.7374,0.0,348.7374,54.2934,0.0,155.9276,398.1515,101.8485,47.5551,54.2934,0.0
attachment_baseline,附件参考策略,2351,RegionA,459.364499550045,510.22,644.74,0.0,0.6623,404.2408,0.0,404.2408,54.6116,0.0,206.7164,400.4847,109.73530000000005,55.1237,54.6116,0.0
attachment_baseline,附件参考策略,2352,RegionA,464.886,540.19,465.95,0.0,0.6679,427.0997,0.0,427.0997,73.0,0.0,274.6064,429.4037,110.78630000000004,55.7863,55.0,18.0
attachment_baseline,附件参考策略,2353,RegionA,514.822499550045,587.87,466.25,0.0,0.6703,471.0438,0.0,471.0438,73.0,0.0,342.4964,471.0913,116.77870000000001,61.7787,55.0,18.0
attachment_baseline,附件参考策略,2354,RegionA,544.32,650.0,466.56,0.0,0.6693,487.07,0.0,487.07,8.0684,0.0,350.0,584.6816,65.3184,65.3184,0.0,8.0684
attachment_baseline,附件参考策略,2355,RegionA,544.320000449955,722.35,466.86,0.0,0.665,479.0016,0.0,479.0016,0.0,0.0,350.0,657.0316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2356,RegionA,544.319999550045,800.0,467.16,0.0,0.6578,479.0016,0.0,479.0016,0.0,0.0,350.0,734.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2357,RegionA,544.319999550045,877.65,467.47,0.0,0.6483,479.0016,0.0,479.0016,0.0,0.0,350.0,812.3316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2358,RegionA,544.320000449955,950.0,467.76,0.0,0.637,479.0016,0.0,479.0016,0.0,0.0,350.0,884.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2359,RegionA,544.32,1012.13,720.1,0.0,0.6248,479.0016,0.0,479.0016,0.0,0.0,350.0,946.8116,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2360,RegionA,544.3199995500449,1059.81,720.55,0.0,0.6126,479.0016,0.0,479.0016,0.0,0.0,350.0,994.4916,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2361,RegionA,544.32,1089.78,721.0,0.0,0.6013,474.7752,0.0,474.7752,0.0,0.0,350.0,1020.2352,69.54480000000001,69.5448,0.0,0.0
attachment_baseline,附件参考策略,2362,RegionA,544.319999550045,1100.0,721.44,0.0,0.5917,470.8368,0.0,470.8368,0.0,0.0,350.0,1026.5168,73.4831999999999,73.4832,0.0,0.0
attachment_baseline,附件参考策略,2363,RegionA,516.293999550045,1089.78,721.88,0.0,0.5845,443.3865,0.0,443.3865,0.0,0.0,350.0,1016.8725,72.90750000000003,72.9075,0.0,0.0
attachment_baseline,附件参考策略,2364,RegionA,452.8574995500451,1059.81,722.31,0.0,0.5802,386.749,0.0,386.749,0.0,0.0,350.0,993.7015,66.10849999999994,66.1085,0.0,0.0
attachment_baseline,附件参考策略,2365,RegionA,458.865,1012.13,722.74,0.0,0.5791,390.5043,0.0,390.5043,0.0,0.0,350.0,943.7693,68.36069999999995,68.3607,0.0,0.0
attachment_baseline,附件参考策略,2366,RegionA,434.224800449955,950.0,723.16,0.0,0.5814,369.0911,0.0,369.0911,0.0,0.0,350.0,884.8663,65.13369999999998,65.1337,0.0,0.0
attachment_baseline,附件参考策略,2367,RegionA,386.82899999999995,877.65,723.57,0.0,0.5869,329.2001,0.0,329.2001,0.0,0.0,350.0,820.0211,57.62889999999993,57.6289,0.0,0.0
attachment_baseline,附件参考策略,2368,RegionA,350.324999550045,800.0,723.98,0.0,0.5954,299.1843,0.0,299.1843,0.0,0.0,350.0,748.8593,51.14070000000004,51.1407,0.0,0.0
attachment_baseline,附件参考策略,2369,RegionA,341.8065,722.35,1050.34,0.0,0.6062,248.5389,0.0,248.5389,0.0,45.0,301.087,674.0824,48.267600000000016,48.2676,0.0,0.0
attachment_baseline,附件参考策略,2370,RegionA,330.722999550045,650.0,1050.9,0.0,0.6188,241.0754,0.0,241.0754,0.0,45.0,252.1739,605.3524,44.64760000000001,44.6476,0.0,0.0
attachment_baseline,附件参考策略,2371,RegionA,314.765999550045,587.87,1051.44,0.0,0.6321,229.5501,0.0,229.5501,0.0,45.0,203.2609,547.6541,40.21590000000003,40.2159,0.0,0.0
attachment_baseline,附件参考策略,2372,RegionA,334.192499550045,540.19,1051.98,0.0,0.6455,249.0894,0.0,249.0894,0.0,45.0,154.3478,500.0869,40.10310000000004,40.1031,0.0,0.0
attachment_baseline,附件参考策略,2373,RegionA,373.88250044995505,510.22,1052.49,0.0,0.658,284.0166,0.0,284.0166,0.0,45.0,105.4348,465.3541,44.86590000000001,44.8659,0.0,0.0
attachment_baseline,附件参考策略,2374,RegionA,391.810499550045,500.0,653.58,0.0,0.6687,344.7932,0.0,344.7932,54.3579,0.0,155.9877,398.6248,101.3752,47.0173,54.3579,0.0
attachment_baseline,附件参考策略,2375,RegionA,447.24149955004503,510.22,653.88,0.0,0.6771,393.5725,0.0,393.5725,54.7861,0.0,206.9388,401.7649,108.45510000000002,53.669,54.7861,0.0
attachment_baseline,附件参考策略,2376,RegionA,437.184000449955,540.19,472.46,0.0,0.6825,402.7219,0.0,402.7219,73.0,0.0,274.8288,432.7279,107.46210000000008,52.4621,55.0,18.0
attachment_baseline,附件参考策略,2377,RegionA,514.471500449955,587.87,472.66,0.0,0.6846,470.7349,0.0,470.7349,73.0,0.0,342.7188,471.1334,116.73660000000001,61.7366,55.0,18.0
attachment_baseline,附件参考策略,2378,RegionA,540.296999550045,650.0,472.86,0.0,0.6833,483.2907,0.0,483.2907,7.8293,0.0,350.0,585.1644,64.8356,64.8356,0.0,7.8293
attachment_baseline,附件参考策略,2379,RegionA,544.3199995500449,722.35,473.04,0.0,0.6787,479.0016,0.0,479.0016,0.0,0.0,350.0,657.0316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2380,RegionA,544.3199995500449,800.0,473.22,0.0,0.6712,479.0016,0.0,479.0016,0.0,0.0,350.0,734.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2381,RegionA,544.320000449955,877.65,473.39,0.0,0.6612,479.0016,0.0,479.0016,0.0,0.0,350.0,812.3316,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2382,RegionA,544.32,950.0,473.55,0.0,0.6496,479.0016,0.0,479.0016,0.0,0.0,350.0,884.6816,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2383,RegionA,544.320000449955,1012.13,728.78,0.0,0.637,479.0016,0.0,479.0016,0.0,0.0,350.0,946.8116,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2384,RegionA,544.319999550045,1059.81,729.0,0.0,0.6245,479.0016,0.0,479.0016,0.0,0.0,350.0,994.4916,65.3184,65.3184,0.0,0.0
attachment_baseline,附件参考策略,2385,RegionA,544.319999550045,1089.78,729.2,0.0,0.6128,474.7752,0.0,474.7752,0.0,0.0,350.0,1020.2352,69.54480000000001,69.5448,0.0,0.0
attachment_baseline,附件参考策略,2386,RegionA,544.32,1100.0,729.4,0.0,0.6027,470.8368,0.0,470.8368,0.0,0.0,350.0,1026.5168,73.4831999999999,73.4832,0.0,0.0
attachment_baseline,附件参考策略,2387,RegionA,506.41200000000003,1089.78,729.57,0.0,0.595,434.8999,0.0,434.8999,0.0,0.0,350.0,1018.2679,71.51209999999992,71.5121,0.0,0.0
attachment_baseline,附件参考策略,2388,RegionA,500.97149955004505,1059.81,729.74,0.0,0.5902,427.8393,0.0,427.8393,0.0,0.0,350.0,986.6778,73.1321999999999,73.1322,0.0,0.0
attachment_baseline,附件参考策略,2389,RegionA,444.04199955004503,1012.13,729.89,0.0,0.5887,377.8896,0.0,377.8896,0.0,0.0,350.0,945.9776,66.15239999999994,66.1524,0.0,0.0
attachment_baseline,附件参考策略,2390,RegionA,427.977,950.0,730.02,0.0,0.5905,363.7804,0.0,363.7804,0.0,0.0,350.0,885.8034,64.19659999999999,64.1965,0.0,0.0
attachment_baseline,附件参考策略,2391,RegionA,384.305850449955,877.65,730.14,0.0,0.5955,327.0528,0.0,327.0528,0.0,0.0,350.0,820.397,57.25299999999993,57.253,0.0,0.0
attachment_baseline,附件参考策略,2392,RegionA,352.950749550045,800.0,730.24,0.0,0.6035,301.4268,0.0,301.4268,0.0,0.0,350.0,748.476,51.524,51.524,0.0,0.0
attachment_baseline,附件参考策略,2393,RegionA,298.29599955004505,722.35,1058.98,0.0,0.6138,211.1727,0.0,211.1727,0.0,45.0,301.087,680.2267,42.12329999999997,42.1233,0.0,0.0
attachment_baseline,附件参考策略,2394,RegionA,311.202000449955,650.0,1059.09,0.0,0.6258,224.1897,0.0,224.1897,0.0,45.0,252.1739,607.9877,42.01229999999998,42.0123,0.0,0.0
attachment_baseline,附件参考策略,2395,RegionA,316.0215,587.87,1059.17,0.0,0.6386,230.6451,0.0,230.6451,0.0,45.0,203.2609,547.4936,40.37639999999999,40.3764,0.0,0.0
attachment_baseline,附件参考策略,2396,RegionA,328.1985,540.19,1059.23,0.0,0.6514,243.8147,0.0,243.8147,0.0,45.0,154.3478,500.8062,39.383800000000065,39.3838,0.0,0.0
attachment_baseline,附件参考策略,2397,RegionA,347.314500449955,510.22,1059.27,0.0,0.6633,260.6368,0.0,260.6368,0.0,45.0,105.4348,468.5423,41.677700000000016,41.6777,0.0,0.0
attachment_baseline,附件参考策略,2398,RegionA,411.142500449955,500.0,657.49,0.0,0.6735,361.8054,0.0,361.8054,54.0795,0.0,155.7288,396.5834,103.41660000000002,49.3371,54.0795,0.0
attachment_baseline,附件参考策略,2399,RegionA,437.967,510.22,657.49,0.0,0.6812,385.411,0.0,385.411,54.9197,0.0,206.8041,402.7443,107.47570000000002,52.556,54.9197,0.0
attachment_baseline,附件参考策略,2400,RegionA,525.3394509,540.19,468.0,0.0,0.6679,0.0,0.0,0.0,0.0,0.0,206.8041,14.850549,525.339451,525.339451,0.0,0.0
attachment_baseline,附件参考策略,2401,RegionA,553.94189955,587.87,468.31,0.0,0.6703,0.0,0.0,0.0,0.0,0.0,206.8041,33.9281,553.9419,553.9419,0.0,0.0
attachment_baseline,附件参考策略,2402,RegionA,547.938,650.0,468.61,0.0,0.6693,0.0,0.0,0.0,0.0,0.0,206.8041,102.062,547.938,547.938,0.0,0.0
attachment_baseline,附件参考策略,2403,RegionA,530.0167500000001,722.35,468.91,0.0,0.665,0.0,0.0,0.0,0.0,0.0,206.8041,192.33325,530.01675,530.01675,0.0,0.0
attachment_baseline,附件参考策略,2404,RegionA,527.6789995500001,800.0,469.22,0.0,0.6578,0.0,0.0,0.0,0.0,0.0,206.8041,272.321,527.679,527.679,0.0,0.0
attachment_baseline,附件参考策略,2405,RegionA,527.0157,877.65,469.52,0.0,0.6483,0.0,0.0,0.0,0.0,0.0,206.8041,350.6343,527.0156999999999,527.0157,0.0,0.0
attachment_baseline,附件参考策略,2406,RegionA,529.85160045,950.0,469.82,0.0,0.637,0.0,0.0,0.0,0.0,0.0,206.8041,420.1484,529.8516,529.8516,0.0,0.0
attachment_baseline,附件参考策略,0,RegionB,458.74350044995504,540.19,448.5,0.0,0.6248,406.132,0.0,406.132,65.7,0.0,205.101,421.8785,118.31150000000008,68.8115,49.5,16.200000000000003
attachment_baseline,附件参考策略,1,RegionB,527.336999550045,587.87,448.79,0.0,0.6271,464.4364,0.0,464.4364,65.7,0.0,266.202,459.2695,128.6005,79.1005,49.5,16.200000000000003
attachment_baseline,附件参考策略,2,RegionB,531.359999550045,650.0,449.08,0.0,0.6261,467.856,0.0,467.856,57.8473,0.0,320.0,528.6487,121.35130000000004,79.704,41.6473,16.199999999999996
attachment_baseline,附件参考策略,3,RegionB,531.36,722.35,449.38,0.0,0.6221,451.656,0.0,451.656,0.0,0.0,320.0,642.646,79.70400000000006,79.704,0.0,0.0
attachment_baseline,附件参考策略,4,RegionB,531.360000449955,800.0,449.67,0.0,0.6154,451.656,0.0,451.656,0.0,0.0,320.0,720.296,79.70399999999995,79.704,0.0,0.0
attachment_baseline,附件参考策略,5,RegionB,531.359999550045,877.65,449.96,0.0,0.6064,451.656,0.0,451.656,0.0,0.0,320.0,797.946,79.70399999999995,79.704,0.0,0.0
attachment_baseline,附件参考策略,6,RegionB,531.36,950.0,450.24,0.0,0.5959,451.656,0.0,451.656,0.0,0.0,320.0,870.296,79.70399999999995,79.704,0.0,0.0
attachment_baseline,附件参考策略,7,RegionB,531.359999550045,1012.13,693.12,0.0,0.5845,451.656,0.0,451.656,0.0,0.0,320.0,932.426,79.70399999999995,79.704,0.0,0.0
attachment_baseline,附件参考策略,8,RegionB,531.359999550045,1059.81,693.56,0.0,0.5731,451.656,0.0,451.656,0.0,0.0,320.0,980.106,79.70399999999995,79.704,0.0,0.0
attachment_baseline,附件参考策略,9,RegionB,531.36,1089.78,693.99,0.0,0.5625,447.5302,0.0,447.5302,0.0,0.0,320.0,1005.9502,83.82979999999998,83.8298,0.0,0.0
attachment_baseline,附件参考策略,10,RegionB,531.36,1100.0,694.41,0.0,0.5535,443.6856,0.0,443.6856,0.0,0.0,320.0,1012.3256,87.67439999999999,87.6744,0.0,0.0
attachment_baseline,附件参考策略,11,RegionB,531.359999550045,1089.78,694.83,0.0,0.5468,440.3842,0.0,440.3842,0.0,0.0,320.0,998.8042,90.97579999999994,90.9758,0.0,0.0
attachment_baseline,附件参考策略,12,RegionB,482.38199955004507,1059.81,695.25,0.0,0.5427,397.492,0.0,397.492,0.0,0.0,320.0,974.92,84.88999999999999,84.89,0.0,0.0
attachment_baseline,附件参考策略,13,RegionB,443.236049550045,1012.13,695.66,0.0,0.5417,363.9066,0.0,363.9066,0.0,0.0,320.0,932.8006,79.32939999999996,79.3294,0.0,0.0
attachment_baseline,附件参考策略,14,RegionB,422.43389955004506,950.0,696.06,0.0,0.5439,346.3958,0.0,346.3958,0.0,0.0,320.0,873.9619,76.03809999999999,76.0381,0.0,0.0
